0.987 	 1.669
0.997 	 1.679
1.007 	 1.690
1.017 	 1.701
1.027 	 1.711
1.037 	 1.722
1.047 	 1.732
1.057 	 1.742
1.067 	 1.751
1.077 	 1.761
1.087 	 1.770
1.097 	 1.780
1.107 	 1.789
1.117 	 1.797
1.127 	 1.806
1.137 	 1.815
1.147 	 1.823
1.157 	 1.831
1.167 	 1.839
1.177 	 1.847
1.187 	 1.854
1.197 	 1.862
1.207 	 1.869
1.217 	 1.876
1.227 	 1.883
1.237 	 1.889
1.247 	 1.896
1.257 	 1.902
1.267 	 1.908
1.277 	 1.914
1.287 	 1.920
1.297 	 1.925
1.307 	 1.931
1.317 	 1.936
1.327 	 1.941
1.337 	 1.946
1.347 	 1.950
1.357 	 1.954
1.367 	 1.959
1.377 	 1.962
1.387 	 1.966
1.397 	 1.970
1.407 	 1.973
1.417 	 1.976
1.427 	 1.979
1.437 	 1.982
1.447 	 1.985
1.457 	 1.987
1.467 	 1.989
1.477 	 1.991
1.487 	 1.993
1.497 	 1.995
1.507 	 1.996
1.517 	 1.997
1.527 	 1.998
1.537 	 1.999
1.547 	 1.999
1.557 	 2.000
1.567 	 2.000
1.577 	 2.000
1.587 	 2.000
1.597 	 1.999
1.607 	 1.999
1.617 	 1.998
1.627 	 1.997
1.637 	 1.996
1.647 	 1.994
1.657 	 1.993
1.667 	 1.991
1.677 	 1.989
1.687 	 1.987
1.697 	 1.984
1.707 	 1.982
1.717 	 1.979
1.727 	 1.976
1.737 	 1.973
1.747 	 1.969
1.757 	 1.965
1.767 	 1.962
1.777 	 1.958
1.787 	 1.954
1.797 	 1.949
1.807 	 1.945
1.817 	 1.940
1.827 	 1.935
1.837 	 1.930
1.847 	 1.924
1.857 	 1.919
1.867 	 1.913
1.877 	 1.907
1.887 	 1.901
1.897 	 1.895
1.907 	 1.888
1.917 	 1.881
1.927 	 1.875
1.937 	 1.868
1.947 	 1.860
1.957 	 1.853
1.967 	 1.845
1.977 	 1.837
1.987 	 1.829
1.997 	 1.821
2.007 	 1.813
2.017 	 1.804
2.027 	 1.796
2.037 	 1.787
2.047 	 1.778
2.057 	 1.768
2.067 	 1.759
2.077 	 1.749
2.087 	 1.740
2.097 	 1.730
2.107 	 1.719
2.117 	 1.709
2.127 	 1.699
2.137 	 1.688
2.147 	 1.677
2.157 	 1.666
2.167 	 1.655
2.177 	 1.644
2.187 	 1.632
2.197 	 1.621
2.207 	 1.609
2.217 	 1.597
2.227 	 1.585
2.237 	 1.573
2.247 	 1.560
2.257 	 1.548
2.267 	 1.535
2.277 	 1.522
2.287 	 1.509
2.297 	 1.496
2.307 	 1.482
2.317 	 1.469
2.327 	 1.455
2.337 	 1.441
2.347 	 1.427
2.357 	 1.413
2.367 	 1.399
2.377 	 1.385
2.387 	 1.370
2.397 	 1.356
2.407 	 1.341
2.417 	 1.326
2.427 	 1.311
2.437 	 1.296
2.447 	 1.280
2.457 	 1.265
2.467 	 1.249
2.477 	 1.234
2.487 	 1.218
2.497 	 1.202
2.507 	 1.186
2.517 	 1.170
2.527 	 1.154
2.537 	 1.137
2.547 	 1.121
2.557 	 1.104
2.567 	 1.087
2.577 	 1.070
2.587 	 1.054
2.597 	 1.036
2.607 	 1.019
2.617 	 1.002
2.627 	 0.985
2.637 	 0.967
2.647 	 0.950
2.657 	 0.932
2.667 	 0.914
2.677 	 0.896
2.687 	 0.879
2.697 	 0.861
2.707 	 0.842
2.717 	 0.824
2.727 	 0.806
2.737 	 0.788
2.747 	 0.769
2.757 	 0.751
2.767 	 0.732
2.777 	 0.713
2.787 	 0.695
2.797 	 0.676
2.807 	 0.657
2.817 	 0.638
2.827 	 0.619
2.837 	 0.600
2.847 	 0.581
2.857 	 0.562
2.867 	 0.543
2.877 	 0.523
2.887 	 0.504
2.897 	 0.485
2.907 	 0.465
2.917 	 0.446
2.927 	 0.426
2.937 	 0.407
2.947 	 0.387
2.957 	 0.367
2.967 	 0.348
2.977 	 0.328
2.987 	 0.308
2.997 	 0.289
3.007 	 0.269
3.017 	 0.249
3.027 	 0.229
3.037 	 0.209
3.047 	 0.189
3.057 	 0.169
3.067 	 0.149
3.077 	 0.129
3.087 	 0.110
3.097 	 0.090
3.107 	 0.070
3.117 	 0.050
3.127 	 0.030
3.137 	 0.010
3.147 	 -0.010
3.157 	 -0.030
3.167 	 -0.050
3.177 	 -0.070
3.187 	 -0.090
3.197 	 -0.110
3.207 	 -0.130
3.217 	 -0.150
3.227 	 -0.170
3.237 	 -0.190
3.247 	 -0.210
3.257 	 -0.230
3.267 	 -0.250
3.277 	 -0.270
3.287 	 -0.289
3.297 	 -0.309
3.307 	 -0.329
3.317 	 -0.349
3.327 	 -0.368
3.337 	 -0.388
3.347 	 -0.408
3.357 	 -0.427
3.367 	 -0.447
3.377 	 -0.466
3.387 	 -0.486
3.397 	 -0.505
3.407 	 -0.524
3.417 	 -0.544
3.427 	 -0.563
3.437 	 -0.582
3.447 	 -0.601
3.457 	 -0.620
3.467 	 -0.639
3.477 	 -0.658
3.487 	 -0.677
3.497 	 -0.696
3.507 	 -0.714
3.517 	 -0.733
3.527 	 -0.752
3.537 	 -0.770
3.547 	 -0.788
3.557 	 -0.807
3.567 	 -0.825
3.577 	 -0.843
3.587 	 -0.861
3.597 	 -0.879
3.607 	 -0.897
3.617 	 -0.915
3.627 	 -0.933
3.637 	 -0.950
3.647 	 -0.968
3.657 	 -0.985
3.667 	 -1.003
3.677 	 -1.020
3.687 	 -1.037
3.697 	 -1.054
3.707 	 -1.071
3.717 	 -1.088
3.727 	 -1.105
3.737 	 -1.121
3.747 	 -1.138
3.757 	 -1.154
3.767 	 -1.171
3.777 	 -1.187
3.787 	 -1.203
3.797 	 -1.219
3.807 	 -1.234
3.817 	 -1.250
3.827 	 -1.266
3.837 	 -1.281
3.847 	 -1.296
3.857 	 -1.312
3.867 	 -1.327
3.877 	 -1.342
3.887 	 -1.356
3.897 	 -1.371
3.907 	 -1.385
3.917 	 -1.400
3.927 	 -1.414
3.937 	 -1.428
3.947 	 -1.442
3.957 	 -1.456
3.967 	 -1.469
3.977 	 -1.483
3.987 	 -1.496
3.997 	 -1.509
4.007 	 -1.522
4.017 	 -1.535
4.027 	 -1.548
4.037 	 -1.561
4.047 	 -1.573
4.057 	 -1.585
4.067 	 -1.598
4.077 	 -1.609
4.087 	 -1.621
4.097 	 -1.633
4.107 	 -1.644
4.117 	 -1.656
4.127 	 -1.667
4.137 	 -1.678
4.147 	 -1.689
4.157 	 -1.699
4.167 	 -1.710
4.177 	 -1.720
4.187 	 -1.730
4.197 	 -1.740
4.207 	 -1.750
4.217 	 -1.759
4.227 	 -1.769
4.237 	 -1.778
4.247 	 -1.787
4.257 	 -1.796
4.267 	 -1.805
4.277 	 -1.813
4.287 	 -1.822
4.297 	 -1.830
4.307 	 -1.838
4.317 	 -1.846
4.327 	 -1.853
4.337 	 -1.861
4.347 	 -1.868
4.357 	 -1.875
4.367 	 -1.882
4.377 	 -1.888
4.387 	 -1.895
4.397 	 -1.901
4.407 	 -1.907
4.417 	 -1.913
4.427 	 -1.919
4.437 	 -1.925
4.447 	 -1.930
4.457 	 -1.935
4.467 	 -1.940
4.477 	 -1.945
4.487 	 -1.949
4.497 	 -1.954
4.507 	 -1.958
4.517 	 -1.962
4.527 	 -1.966
4.537 	 -1.969
4.547 	 -1.973
4.557 	 -1.976
4.567 	 -1.979
4.577 	 -1.982
4.587 	 -1.984
4.597 	 -1.987
4.607 	 -1.989
4.617 	 -1.991
4.627 	 -1.993
4.637 	 -1.994
4.647 	 -1.996
4.657 	 -1.997
4.667 	 -1.998
4.677 	 -1.999
4.687 	 -1.999
4.697 	 -2.000
4.707 	 -2.000
4.717 	 -2.000
4.727 	 -2.000
4.737 	 -1.999
4.747 	 -1.999
4.757 	 -1.998
4.767 	 -1.997
4.777 	 -1.996
4.787 	 -1.994
4.797 	 -1.993
4.807 	 -1.991
4.817 	 -1.989
4.827 	 -1.987
4.837 	 -1.985
4.847 	 -1.982
4.857 	 -1.979
4.867 	 -1.976
4.877 	 -1.973
4.887 	 -1.970
4.897 	 -1.966
4.907 	 -1.962
4.917 	 -1.958
4.927 	 -1.954
4.937 	 -1.950
4.947 	 -1.945
4.957 	 -1.941
4.967 	 -1.936
4.977 	 -1.930
4.987 	 -1.925
4.997 	 -1.920
5.007 	 -1.914
5.017 	 -1.908
5.027 	 -1.902
5.037 	 -1.896
5.047 	 -1.889
5.057 	 -1.883
5.067 	 -1.876
5.077 	 -1.869
5.087 	 -1.861
5.097 	 -1.854
5.107 	 -1.846
5.117 	 -1.839
5.127 	 -1.831
5.137 	 -1.823
5.147 	 -1.814
5.157 	 -1.806
5.167 	 -1.797
5.177 	 -1.788
5.187 	 -1.779
5.197 	 -1.770
5.207 	 -1.760
5.217 	 -1.751
5.227 	 -1.741
5.237 	 -1.731
5.247 	 -1.721
5.257 	 -1.711
5.267 	 -1.700
5.277 	 -1.690
5.287 	 -1.679
5.297 	 -1.668
5.307 	 -1.657
5.317 	 -1.646
5.327 	 -1.634
5.337 	 -1.623
5.347 	 -1.611
5.357 	 -1.599
5.367 	 -1.587
5.377 	 -1.575
5.387 	 -1.562
5.397 	 -1.550
5.407 	 -1.537
5.417 	 -1.524
5.427 	 -1.511
5.437 	 -1.498
5.447 	 -1.484
5.457 	 -1.471
5.467 	 -1.457
5.477 	 -1.444
5.487 	 -1.430
5.497 	 -1.416
5.507 	 -1.401
5.517 	 -1.387
5.527 	 -1.373
5.537 	 -1.358
5.547 	 -1.343
5.557 	 -1.328
5.567 	 -1.313
5.577 	 -1.298
5.587 	 -1.283
5.597 	 -1.267
5.607 	 -1.252
5.617 	 -1.236
5.627 	 -1.220
5.637 	 -1.205
5.647 	 -1.189
5.657 	 -1.172
5.667 	 -1.156
5.677 	 -1.140
5.687 	 -1.123
5.697 	 -1.107
5.707 	 -1.090
5.717 	 -1.073
5.727 	 -1.056
5.737 	 -1.039
5.747 	 -1.022
5.757 	 -1.005
5.767 	 -0.987
5.777 	 -0.970
5.787 	 -0.952
5.797 	 -0.935
5.807 	 -0.917
5.817 	 -0.899
5.827 	 -0.881
5.837 	 -0.863
5.847 	 -0.845
5.857 	 -0.827
5.867 	 -0.809
5.877 	 -0.791
5.887 	 -0.772
5.897 	 -0.754
5.907 	 -0.735
5.917 	 -0.716
5.927 	 -0.698
5.937 	 -0.679
5.947 	 -0.660
5.957 	 -0.641
5.967 	 -0.622
5.977 	 -0.603
5.987 	 -0.584
5.997 	 -0.565
6.007 	 -0.546
6.017 	 -0.526
6.027 	 -0.507
6.037 	 -0.488
6.047 	 -0.468
6.057 	 -0.449
6.067 	 -0.429
6.077 	 -0.410
6.087 	 -0.390
6.097 	 -0.371
6.107 	 -0.351
6.117 	 -0.331
6.127 	 -0.311
6.137 	 -0.292
6.147 	 -0.272
6.157 	 -0.252
6.167 	 -0.232
6.177 	 -0.212
6.187 	 -0.192
6.197 	 -0.173
6.207 	 -0.153
6.217 	 -0.133
6.227 	 -0.113
6.237 	 -0.093
6.247 	 -0.073
6.257 	 -0.053
6.267 	 -0.033
6.277 	 -0.013
